PB_ID,b,h
029195,1631759481,29.5
029195,1631763069,29.5
029195,1631766667,29.5
029195,1631770256,29.5
029195,1631773853,29.5
029195,1631777441,29.5
029195,1631781040,29.5
029195,1631784628,29.5
029195,1631788227,29.5
029195,1631791816,29.75
029195,1631795414,29.75
029195,1631799003,29.75
029195,1631802602,29.75
029195,1631806190,29.75
029195,1631809789,29.75
029195,1631813378,29.75
029195,1631816977,29.75
029195,1631820566,29.75
029195,1631824166,29.75
029195,1631827753,29.75
029195,1631831352,29.75
029195,1631834940,30
029195,1631838539,30
029195,1631842127,29.75
029195,1631845726,29.75
029195,1631849314,29.75
029195,1631852912,30
029195,1631856500,29.75
029195,1631860098,29.75
029195,1631863686,29.75
029195,1631867284,29.75
029195,1631870871,29.75
029195,1631874469,29.75
029195,1631878057,29.75
029195,1631881655,29.5
029195,1631885242,29.75
029195,1631888840,29.5
029195,1631892429,29.75
029195,1631896027,29.75
029195,1631899616,29.75
029195,1631903214,29.75
029195,1631906802,30
029195,1631910400,29.75
029195,1631913988,30
029195,1631917586,29.75
029195,1631921175,29.75
029195,1631924773,30
029195,1631928361,29.75
029195,1631931959,29.75
029195,1631935548,30
029195,1631939146,29.75
029195,1631942734,29.75
029195,1631946333,29.75
029195,1631949921,29.75
029195,1631953520,29.75
029195,1631957109,29.5
029195,1631960711,29.5
029195,1631964298,29.5
029195,1631967896,29.5
029195,1631971484,29.5
029195,1631975082,29.5
029195,1631978671,29.5
029195,1631982269,29.75
029195,1631985858,29.75
029195,1631989457,29.75
029195,1631993046,29.75
029195,1631996645,29.75
029195,1632000234,29.75
029195,1632003832,29.75
029195,1632007420,29.75
029195,1632011017,30
029195,1632014604,30
029195,1632018202,30
029195,1632021791,30
029195,1632025389,30
029195,1632028977,30
029195,1632032576,29.75
029195,1632036165,30
029195,1632039764,30
029195,1632043353,29.75
029195,1632046952,29.75
029195,1632050542,29.75
029195,1632054141,29.75
029195,1632057729,29.75
029195,1632061326,29.75
029195,1632064914,29.75
029195,1632068512,29.75
029195,1632072101,29.75
029195,1632075699,29.75
029195,1632079287,29.75
029195,1632082885,29.75
029195,1632086485,29.75
029195,1632090071,29.75
029195,1632093659,29.75
029196,1628729082,23.75
029196,1628732637,23.5
029196,1628736202,23
029196,1628739755,22.5
029196,1628743319,22.5
029196,1628746872,22.5
029196,1628750435,24.25
029196,1628753989,27
029196,1628757556,31
029196,1628761116,33.75
029196,1628764688,36
029196,1628768254,34.25
029196,1628771830,29.75
029196,1628775391,29.75
029196,1628778960,29.25
029196,1628782520,29
029196,1628786089,29
029196,1628789649,28.25
029196,1628793217,28
029196,1628796775,27.25
029196,1628800342,26.5
029196,1628803898,26.25
029196,1628807463,26
029196,1628811019,25.5
029196,1628814619,25.25
029196,1628818139,25
029196,1628821704,24.5
029196,1628825259,24.25
029196,1628828824,24
029196,1628832378,24.25
029196,1628835943,25
029196,1628839498,27
029196,1628843065,30
029196,1628846625,31.75
029196,1628850197,35.25
029196,1628853761,35
029196,1628857338,31.25
029196,1628860900,30.25
029196,1628864470,30
029196,1628925205,48.75
029196,1628928511,50.25
029196,1628932085,50.5
029196,1628935671,51
029196,1628939247,51.25
029196,1628942833,51.5
029196,1628946411,51.75
029196,1628949998,52
029196,1628953575,52.25
029196,1628957163,52.5
029196,1628960742,53
029196,1628964331,53
029196,1628967910,53.5
029196,1628971499,53.75
029196,1628975079,54.25
029196,1628978669,54.25
029196,1628982249,54.5
029196,1628985839,54.75
029196,1628989419,54.75
029196,1628993010,55.25
029196,1628996591,55.25
029196,1629000182,55.5
029196,1629003764,55.75
029196,1629010956,56
029196,1629014530,56
029196,1629018112,56.25
029196,1629021705,56.5
029196,1629025287,56.5
029196,1629028880,56.5
029196,1629032462,56.75
029196,1629036054,56.75
029196,1629039637,57
029196,1629043230,56.75
029196,1629046813,57
029196,1629050406,57.25
029196,1629053989,57.25
029196,1629057582,57.25
029196,1629061166,57.25
029196,1629064759,57.25
029196,1629068342,57.25
029196,1629071935,57.25
029196,1629075519,57.25
029196,1629079113,57.25
029196,1629082696,57.25
029196,1629086290,57.25
029196,1629089874,57.25
029196,1629093468,57.25
029196,1629097052,57.25
029196,1629100645,57
029196,1629104229,57
029196,1629107823,57
029196,1629111406,57
029196,1629118599,56.75
029196,1629122177,56.75
029196,1629125761,56.75
029196,1629129354,56.75
029196,1629132939,56.5
029196,1629136532,56.5
029196,1629140116,56.5
029196,1629143710,56.5
029196,1629147294,56.25
029196,1629150888,56
029196,1629154471,56
029196,1629158071,56
029196,1629161647,56
029196,1629165240,56
029196,1629168823,55.75
029196,1629172415,55.75
029196,1629175998,55.5
029196,1629179591,55.25
029196,1629183174,55.25
029196,1629186767,55
029196,1629190349,55.25
029196,1629193942,54.75
029196,1629197525,54.75
029196,1629201117,54.75
029196,1629204700,54.75
029196,1629208293,54.75
029196,1629211876,54.25
029196,1629215468,54.5
029196,1629219050,54.5
029196,1629222642,54.5
029196,1629226224,54.5
029196,1629229815,54.25
029196,1629240597,54
029196,1629244164,54
029196,1629247747,53.75
029196,1629251339,53.75
029196,1629254921,53.75
029196,1629258513,53.75
029196,1629262094,53.5
029196,1629265686,53.5
029196,1629269267,53.25
029196,1629272859,53.5
029196,1629276441,53.25
029196,1629280032,53
029196,1629283613,53
029196,1629287204,53.25
029196,1629290785,53
029196,1629294377,52.75
029196,1629297958,52.75
029196,1629301549,52.75
029196,1629305129,52.75
029196,1629308720,52.75
029196,1629312301,52.75
029196,1629315892,52.5
029196,1629319473,52.75
029196,1629323063,52.5
029196,1629326644,52.25
029196,1629330234,52.25
029196,1629333815,52.25
029196,1629337406,52
029196,1629340986,52
029196,1629344575,52
029196,1629348155,52
029196,1629351745,51.75
029196,1629355325,51.75
029196,1629358916,51.75
029196,1629362496,51.75
029196,1629366086,51.75
029196,1629369665,51.75
029196,1629373255,51.5
029196,1629376835,51.5
029196,1629380425,51.75
029196,1629384005,51.5
029196,1629387595,51.5
029196,1629391175,51.25
029196,1629394764,51.5
029196,1629398343,51.25
029196,1629401933,51.25
029196,1629405512,51.25
029196,1629409101,51.25
029196,1629412680,51
029196,1629416270,51
029196,1629419849,51
029196,1629423439,51
029196,1629427019,51
029196,1629430608,50.75
029196,1629434188,50.75
029196,1629437776,50.5
029196,1629441356,50.5
029196,1629444945,50.5
029196,1629448524,50.5
029196,1629452113,50.75
029196,1629455713,50.5
029196,1629459281,50.5
029196,1629462860,50.5
029196,1629466448,50.5
029196,1629470027,50.5
029196,1629473615,50.5
029196,1629477194,50.5
029196,1629480783,50.5
029196,1629484361,50.25
029196,1629487950,50.25
029196,1629491528,50.25
029196,1629495117,50.25
029196,1629498696,50.25
029196,1629505884,50.25
029196,1629509451,50.25
029196,1629513030,50
029196,1629516618,50
029196,1629520197,49.75
029196,1629523786,50
029196,1629527364,49.75
029196,1629530952,50
029196,1629538131,49.75
029196,1629541698,49.75
029196,1629545286,49.75
029196,1629548865,49.75
029196,1629552453,49.75
029196,1629556031,49.75
029196,1629559619,50
029196,1629563196,50
029196,1629566784,49.75
029196,1629570363,50
029196,1629573951,50
029196,1629577529,50
029196,1629581117,50
029196,1629584695,50
029196,1629588283,50
029196,1629591862,50
029196,1629595450,49.75
029196,1629599028,50
029196,1629602616,50
029196,1629606194,49.75
029196,1629609782,50
029196,1629613361,50
029196,1629616949,49.75
029196,1629620527,49.75
029196,1629624115,50
029196,1629627694,49.75
029196,1629631282,49.75
029196,1629634860,49.75
029196,1629638448,49.75
029196,1629642026,49.75
029196,1629645614,49.75
029196,1629649192,49.75
029196,1629652780,49.75
029196,1629656358,49.75
029196,1629659946,49.75
029196,1629663523,49.75
029196,1629667111,49.75
029196,1629670689,49.75
029196,1629674277,49.5
029196,1629677855,49.5
029196,1629681444,49.5
029196,1629685022,49.5
029196,1629688610,49.5
029196,1629692188,49.5
029196,1629695776,49.25
029196,1629699354,49.5
029196,1629702943,49.25
029196,1629706521,49.5
029196,1629710109,49.25
029196,1629713688,49.25
029196,1629717276,49.25
029196,1629720855,49.25
029196,1629724444,49.25
029196,1629728022,49.25
029196,1629731611,49.25
029196,1629735189,49.25
029196,1629738778,49
029196,1629742356,49.25
029196,1629745944,49
029196,1629749522,49
029196,1629753111,49
029196,1629756689,49
029196,1629760277,48.75
029196,1629763856,49
029196,1629767444,49
029196,1629771023,49
029196,1629774611,48.75
029196,1629778189,49
029196,1629781777,48.75
029196,1629785354,48.75
029196,1629788943,48.5
029196,1629792521,48.75
029196,1629796109,48.75
029196,1629799687,48.75
029196,1629803275,48.5
029196,1629806853,48.75
029196,1629810441,48.5
029196,1629814019,48.5
029196,1629817607,48.5
029196,1629821185,48.5
029196,1629824773,48.5
029196,1629828351,48.25
029196,1629831940,48.5
029196,1629835518,48.5
029196,1629839106,48.5
029196,1629842685,48.5
029196,1629846272,48.5
029196,1629849850,48.25
029196,1629853438,48
029196,1629857016,48
029196,1629860603,48
029196,1629864181,48
029196,1629867770,48
029196,1629871348,48
029196,1629874936,48
029196,1629878514,47.75
029196,1629882101,48
029196,1629885679,48
029196,1629889266,48
029196,1629892843,47.75
029196,1629896430,47.75
029196,1629900008,47.75
029196,1629903596,47.75
029196,1629907173,47.5
029196,1629910760,47.75
029196,1629914337,47.75
029196,1629917924,47.75
029196,1629921501,47.5
029196,1629925089,47.5
029196,1629928667,47.5
029196,1629932254,47.5
029196,1629935831,47.5
029196,1629939418,47.25
029196,1629942995,47.25
029196,1629946581,47.5
029196,1629950158,47.25
029196,1629953744,47.25
029196,1629957321,47
029196,1629960908,47.25
029196,1629964485,47.25
029196,1629968072,47
029196,1629971649,47
029196,1629975235,47
029196,1629978811,47.25
029196,1629982398,47
029196,1629985975,47
029196,1629989562,46.75
029196,1629993139,47
029196,1629996726,46.75
029196,1630000303,47
029196,1630003890,47
029196,1630007467,46.75
029196,1630011054,47
029196,1630014631,47
029196,1630018218,46.75
029196,1630021795,46.75
029196,1630025382,46.5
029196,1630028958,46.5
029196,1630032546,46.5
029196,1630036121,46.5
029196,1630039707,46.5
029196,1630043283,46.5
029196,1630046869,46.25
029196,1630050446,46.25
029196,1630054033,46.25
029196,1630057609,46.25
029196,1630061195,46.25
029196,1630064771,46.25
029196,1630068358,46.25
029196,1630071934,46.25
029196,1630075521,46.25
029196,1630079097,46
029196,1630082684,46
029196,1630086261,46.25
029196,1630089847,46
029196,1630093424,46
029196,1630097010,46
029196,1630100587,45.75
029196,1630104173,45.75
029196,1630107749,45.75
029196,1630111334,45.75
029196,1630114909,45.75
029196,1630118494,45.75
029196,1630122070,45.75
029196,1630125657,45.5
029196,1630129233,45.5
029196,1630132818,45.25
029196,1630136394,45.25
029196,1630139980,45.5
029196,1630143556,45
029196,1630147142,45.25
029196,1630150718,45.25
029196,1630154303,45.25
029196,1630157879,45.25
029196,1630161464,45.25
029196,1630165040,45
029196,1630168626,45.25
029196,1630172201,45.25
029196,1630175787,45
029196,1630179363,45.25
029196,1630182948,45
029196,1630186523,45
029196,1630190108,44.75
029196,1630193684,45
029196,1630197270,44.75
029196,1630200845,44.75
029196,1630204430,44.75
029196,1630208005,44.75
029196,1630211589,44.75
029196,1630215164,44.75
029196,1630218749,44.5
029196,1630222324,44.5
029196,1630225909,44.5
029196,1630229483,44.5
029196,1630233068,44.5
029196,1630236642,44.5
029196,1630240227,44.25
029196,1630243801,44.5
029196,1630247386,44.5
029196,1630250960,44.25
029196,1630254545,44.25
029196,1630258120,44.25
029196,1630261705,44.25
029196,1630265280,44.25
029196,1630268865,44.25
029196,1630272439,44.25
029196,1630276024,44.25
029196,1630279598,44
029196,1630283182,44
029196,1630286757,43.75
029196,1630290341,43.75
029196,1630293915,43.75
029196,1630297499,43.5
029196,1630301074,43.75
029196,1630304674,43.75
029196,1630308232,43.75
029196,1630311816,43.5
029196,1630315390,43.75
029196,1630318975,43.5
029196,1630322546,43.5
029196,1630326133,43.5
029196,1630329708,43.5
029196,1630333292,43.5
029196,1630336866,43.5
029196,1630340450,43.5
029196,1630344023,43.25
029196,1630347607,43.5
029196,1630351181,43.25
029196,1630354764,43.5
029196,1630358338,43.25
029196,1630361922,43.25
029196,1630365495,43.25
029196,1630369079,43.25
029196,1630372653,43.25
029196,1630376237,43.25
029196,1630379810,43
029196,1630383393,43
029196,1630386966,42.75
029196,1630390549,42.75
029196,1630394122,42.75
029196,1630397722,42.75
029196,1630401279,42.75
029196,1630404862,42.75
029196,1630408435,42.75
029196,1630412018,42.75
029196,1630415591,42.5
029196,1630419173,42.75
029196,1630422746,42.75
029196,1630426328,42.75
029196,1630429901,42.5
029196,1630433484,42.5
029196,1630437056,42.5
029196,1630440638,42.75
029196,1630444211,42.75
029196,1630447793,42.5
029196,1630451366,42.5
029196,1630454948,42.25
029196,1630458520,42.25
029196,1630462102,42.25
029196,1630465674,42.25
029196,1630469257,42
029196,1630472829,42
029196,1630476412,42.25
029196,1630479984,42
029196,1630483565,42
029196,1630487137,42
029196,1630490719,42
029196,1630494292,42
029196,1630497872,41.75
029196,1630501444,41.75
029196,1630505026,41.75
029196,1630508599,41.75
029196,1630512179,41.75
029196,1630515751,41.75
029196,1630519333,41.75
029196,1630522905,41.75
029196,1630526486,41.5
029196,1630530058,41.75
029196,1630533640,41.5
029196,1630537211,41.75
029196,1630540792,41.5
029196,1630544364,41.5
029196,1630547945,41.5
029196,1630551516,41.25
029196,1630555097,41.5
029196,1630558669,41.25
029196,1630562250,41.25
029196,1630565821,41.25
029196,1630569402,41
029196,1630572973,41.25
029196,1630576554,41
029196,1630580125,41
029196,1630583706,41
029196,1630587277,41
029196,1630590857,41
029196,1630594428,41
029196,1630598009,41
029196,1630601581,41
029196,1630605162,41
029196,1630608732,41
029196,1630612313,41
029196,1630615884,40.75
029196,1630619465,41
029196,1630623036,41
029196,1630626617,40.75
029196,1630630188,40.75
029196,1630633769,40.75
029196,1630637339,40.75
029196,1630640920,40.75
029196,1630644490,40.5
029196,1630648071,40.5
029196,1630651642,40.5
029196,1630655222,40.25
029196,1630658793,40.25
029196,1630662373,40.5
029196,1630665944,40.5
029196,1630669525,40.5
029196,1630673095,40.25
029196,1630676676,40.5
029196,1630680245,40.5
029196,1630683825,40.25
029196,1630687395,40.5
029196,1630690974,40.5
029196,1630694545,40.5
029196,1630698145,40.5
029196,1630701696,40.5
029196,1630705276,40.5
029196,1630708846,40.25
029196,1630712426,40
029196,1630715996,40
029196,1630719577,40.25
029196,1630723146,40
029196,1630726727,40
029196,1630730298,40
029196,1630733878,40
029196,1630737449,39.75
029196,1630741029,40
029196,1630744600,40
029196,1630751780,40
029196,1630755330,40
029196,1630758901,40
029196,1630762482,39.75
029196,1630766052,39.75
029196,1630769632,39.75
029196,1630773203,39.75
029196,1630776783,39.75
029196,1630780353,39.75
029196,1630783933,39.75
029196,1630787504,39.75
029196,1630791084,39.75
029196,1630794655,39.75
029196,1630798235,39.75
029196,1630801804,39.75
029196,1630805384,39.75
029196,1630808954,39.75
029196,1630812534,39.75
029196,1630816104,39.25
029196,1630819683,39.5
029196,1630823253,39.25
029196,1630826833,39.5
029196,1630830403,39.25
029196,1630833982,39.5
029196,1630837552,39.5
029196,1630841132,39.5
029196,1630844702,39.5
029196,1630848282,39.25
029196,1630851852,39.25
029196,1630855432,39.25
029196,1630859001,39.25
029196,1630862580,39.25
029196,1630866150,39.25
029196,1630869730,39.25
029196,1630873300,39.25
029196,1630876880,39.25
029196,1630880450,39.25
029196,1630884030,39.25
029196,1630887601,39.25
029196,1630891180,39.25
029196,1630894750,39
029196,1630898329,39.25
029196,1630901899,39
029196,1630905479,39.25
029196,1630909050,39
029196,1630912630,39
029196,1630916201,38.75
029196,1630919782,39
029196,1630923352,39
029196,1630926932,39
029196,1630930502,38.75
029196,1630934081,39
029196,1630937650,39
029196,1630941229,38.75
029196,1630944799,38.75
029196,1630948378,39
029196,1630951948,39
029196,1630955527,39
029196,1630959096,39
029196,1630962676,39
029196,1630966246,39
029196,1630969826,39
029196,1630973396,38.75
029196,1630976975,38.75
029196,1630980545,38.75
029196,1630984124,38.75
029196,1630987693,38.75
029196,1630991272,38.75
029196,1630994841,38.75
029196,1630998419,38.5
029196,1631001988,38.5
029196,1631005567,38.5
029196,1631009136,38.75
029196,1631012715,38.5
029196,1631016284,38.5
029196,1631019863,38.5
029196,1631023431,38.5
029196,1631027011,38.5
029196,1631030580,38.5
029196,1631034159,38.75
029196,1631037728,38.75
029196,1631041308,38.75
029196,1631044878,38.75
029196,1631048457,38.75
029196,1631052026,38.5
029196,1631055605,38.5
029196,1631059174,38.75
029196,1631062754,38.5
029196,1631066323,38.5
029196,1631069903,38.5
029196,1631073472,38.5
029196,1631077052,38.5
029196,1631080621,38.5
029196,1631084200,38.25
029196,1631087769,38.5
029196,1631091348,38.5
029196,1631094917,38.5
029196,1631098496,38.5
029196,1631102065,38.25
029196,1631105644,38.5
029196,1631109214,38.25
029196,1631112793,38.5
029196,1631116362,38.5
